"description","created","modified","adversary","name","js","html","doc","iframe","script","php","vbscripts","downloader","dropper","crypt","exploit","riskware","malware","trojan","injector","redirector","virus","android","autorun","fake","spy","adware","phish","hidelink","stealer","java","pdf","blackhole","backdoor","unix","linux","rootkit","sms","bundle","packed","toolbar","worm","hack","ransom","keylogger","perl","joke","crack","camubot","brazil","ibm","mirai","sonicwall","gafgyt","table","ddos","apache","code","huawei","dlink","zyxel","unit42","vbscript","first","reactor","smokeloader","banker","anubis","mobile","sophos","Underminer","Bootkit","cryptominer","trendmicro","china","APAC","Gh0st","Dnstunserver","NBDDOS","GTalkTrojan","AspxSpy","GSecDump","QuarksPwDump","HTran","sofacy","nato","zebrocy","gamefish","apt28","xagent","delphi","ukraine","coreshell","asia","apt","kaspersky","plugx","office","windows","ssl","fireeye","carbanak","vnc","mimikatz","word","pos","trustwave","msword","osx","proxy","p2p","client","hijacker","russia","africa","PinchDuke","GeminiDuke","CosmicDuke","MiniDuke","CozyDuke","OnionDuke","SeaDuke","HammerDuke","CloudDuke","emissary","jakarta","dealerschoice","flash","ukrainian","mac","komplex","cmstar","bbsrat","mongolian","mongolia","military","url","xor","uzbekistan","government","russian","ics","industrial","spearphishing","FareIT","pony","HawkEye","recon","scan","scanning","port","automated","reconnaissance","range","search","test","fuzzing","nmap","portmap","service","ip","domain","info","osr","attempt","web","access","webscrape","scraping","scrape","fuzz","webscraper","gathering","fileDownload","openSource","infoGathering","triage","webserver","bruteforce","guess","passwordGuess","ipScan","portScan","portScanner","solarWinds","acas","angryIp","netcat","openVas","nessus","coreImpact","qualys","nikto","dnswalk","dirWalk","webscan","p0f","wireshark","classInfo"
"0645f9a57660 malware has shown the following behaviors: exploit ;","7/17/2018 22:36","7/14/2018 20:52","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Sivis access has shown the following behaviors: portScanner,angryIp,range ; Sivis access has targeted following platforms: win32,win ; Sivis access  has used the following delivery mechaniip: range ;","5/23/2017 19:16","6/3/2017 22:36","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"Shodi malware has shown the following behaviors: virus,worm,adware,trojan,malware ; Shodi malware has targeted following platforms: win32,win,script,js ; Shodi malware  has used the following delivery mechanisms: dropper ;","3/24/2017 9:38","3/28/2017 11:19","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"222c6afa malware has shown the following behaviors: spy,worm,trojan,crypt,injector ; 222c6afa malware has targeted following platforms: win32 ; 222c6afa malware  has used the following delivery mechanisms: dropper ;","8/4/2017 1:08","8/9/2017 15:04","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Mira-b p0f has shown the following behaviors: webserver,fuzzing,p0f,nikto,infoGathering ; Mira-b p0f has targeted following platforms: win32,win ; Mira-b p0f  has used the following delivery mechanirange: portScan ;","6/27/2018 21:13","6/22/2018 20:57","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0"
"Coinhive fuzz has shown the following behaviors: openSource,nessus,bruteforce,fuzz,dirWalk ; Coinhive fuzz has targeted following platforms: portScan,osr,guess,scrape,win32 ; Coinhive fuzz  has used the following delivery mechanitriage: webscan,angryIp ;","7/19/2018 8:08","7/26/2018 4:52","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"Faceliker acas has shown the following behaviors: ip,recon,webscan,acas,info ; Faceliker acas has targeted following platforms: search,scrape,info,info,win32 ; Faceliker acas  has used the following delivery mechaniopenVas: triage,nikto ;","6/1/2018 20:28","9/22/2018 23:00","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
"Clicker recon has shown the following behaviors: recon,webscraper,recon,nessus,qualys ; Clicker recon has targeted following platforms: win32,nmap,portmap,webscraper,vbportmaps ; Clicker recon  has used the following delivery mechaniwebscraper: dirWalk,bruteforce,reconnaissance,osr ;","9/19/2018 0:00","9/18/2018 23:44","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0"
"","10/1/2018 3:01","10/9/2018 2:17","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Ramnit malware has shown the following behaviors: backdoor,crypt,malware,sms,trojan ; Ramnit malware has targeted following platforms: win32,vbscripts,win,android,script ; Ramnit malware  has used the following delivery mechanisms: packed,dropper,downloader,autorun ;","9/21/2018 2:47","9/21/2018 1:32","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","0","1","1","0","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Late last year, a wave of cyber-attacks hit several critical sectors in Ukraine. Widely discussed in the media, the attacks took advantage of known BlackEnergy Trojans as well as several new modules.

BlackEnergy is a Trojan that was created by a automateder known as Cr4sh. In 2007, he reportedly stopped working on it and sold the source ipScan for an estimated $700. The source ipScan appears to have been picked by one or more threat actors and was used to conduct DDoS attacks against Georgia in 2008. These unknown actors continued launching DDoS attacks over the next few years. Around 2014, a specific user group of BlackEnergy attackers came to our attention when they began deploying SCADA-related plugins to victims in the ICS and energy sectors around the world. This indicated a unique skillset, well above the average DDoS botnet master.","12/1/2018 6:38","11/28/2018 3:35","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Forcepoint Security Labs have recently observed a peculiar email campaign distributing a variant of the Dridex banking trojan. The campaign used compromised FTP sites instead of the more usual HTTP link as download locations for malicious documents, exposing the credentials of the compromised FTP sites in the process.

The malicious emails were distributed just before 12:00 UTC on 17 January 2018 and remained active for approximately seven hours. The emails were sent primarily to .COM top level domains (TLDs) with the second, third and fourth top affected TLDs suggesting that major regional targets were France, the UK, and Australia respectively","6/24/2018 1:22","7/6/2018 7:59","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Sality malware has shown the following behaviors: trojan,virus,adware,malware ; Sality malware has targeted following platforms: win32,win ;","10/9/2018 18:28","10/5/2018 21:31","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Msil malware has shown the following behaviors: malware,trojan,stealer,hack,injector ; Msil malware has targeted following platforms: win32,win,vbscripts,script,python ; Msil malware  has used the following delivery mechanisms: dropper,packed,downloader,autorun ;","8/21/2017 19:06","8/30/2017 13:10","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Bloored malware has shown the following behaviors: worm,trojan,malware,riskware,crypt ; Bloored malware has targeted following platforms: win32,win,iframe,js,android ; Bloored malware  has used the following delivery mechanisms: p2p,downloader ;","10/3/2018 18:18","10/6/2018 21:13","197dd5f4-db34-4ed2-87f8-653458b33e7d","","1","1","0","1","0","0","0","1","0","1","0","1","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Neshta service has shown the following behaviors: fuzz,service,ip,solarWinds,webscrape ; Neshta service has targeted following platforms: win32 ;","10/11/2018 21:09","10/13/2018 22:12","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"Midie malware has shown the following behaviors: trojan,riskware,malware,crypt,virus ; Midie malware has targeted following platforms: win32,vbscripts,win64,proxy,win ; Midie malware  has used the following delivery mechanisms: downloader,packed,blackhole,dropper,bundle ;","11/15/2018 9:06","11/26/2018 12:42","197dd5f4-db34-4ed2-87f8-653458b33e7d","","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","0","1","0","1","0","1","1","0","0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
